model,k_train_datasets,train_set,test_dataset,best_threshold,precision,recall,TP,FP,FN,TN,old_ber,new_ber,ber_reduction
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_7.csv,0.6532583774842198,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_1.csv,0.6245912966155108,0.9999999999859155,0.5634920634875913,71,0,55,130,0.0252685546875,8.802816901408451e-05,0.025180526518485916
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_8.csv,0.6245912966155108,0.9870129870001686,0.5507246376771687,76,1,62,117,0.0283203125,0.003003246753246754,0.025317065746753246
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_5.csv,0.6245912966155108,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_7.csv,0.6245912966155108,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_1.csv,0.6066666666666667,0.9504950494955396,0.761904761898715,96,5,30,125,0.0252685546875,0.0008663366336633662,0.024402218053836633
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_8.csv,0.6066666666666667,0.9213483145963893,0.5942028985464188,82,7,56,111,0.0283203125,0.003932584269662921,0.02438772823033708
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_4.csv,0.6066666666666667,0.984496124023376,0.9694656488475614,127,2,4,123,0.023046875,0.0005329457364341085,0.022513929263565893
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.6066666666666667,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.6051232534019074,0.954128440358219,0.8253968253902746,104,5,22,125,0.0252685546875,0.0010894495412844035,0.024179105146215598
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.6051232534019074,0.9213483145963893,0.5942028985464188,82,7,56,111,0.0283203125,0.003932584269662921,0.02438772823033708
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.6051232534019074,0.9921874999922486,0.9694656488475614,127,1,4,124,0.023046875,0.000439453125,0.022607421875000002
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.6051232534019074,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_1.csv,0.6165888911812825,0.9999999999868421,0.6031746031698161,76,0,50,130,0.0252685546875,8.223684210526316e-05,0.025186317845394737
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_3.csv,0.6165888911812825,0.999999999992126,0.7341040462385312,127,0,46,83,0.019604492187500003,0.0,0.019604492187500003
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_5.csv,0.6165888911812825,0.9999999999880952,0.8399999999916,84,0,16,156,0.039282226562499994,0.001636904761904762,0.03764532180059523
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_7.csv,0.6165888911812825,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_1.csv,0.6129818355147287,0.9727272727184297,0.8492063491996095,107,3,19,127,0.0252685546875,0.0005113636363636364,0.024757191051136364
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_3.csv,0.6129818355147287,0.9999999999925927,0.7803468208047379,135,0,38,83,0.019604492187500003,4.62962962962963e-05,0.019558195891203705
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_4.csv,0.6129818355147287,0.9921259842441564,0.9618320610613601,126,1,5,124,0.023046875,0.00039370078740157485,0.022653174212598427
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.6129818355147287,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.6111780348494024,0.9574468085004526,0.7142857142800453,90,4,36,126,0.0252685546875,0.000797872340425532,0.024470682347074467
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.6111780348494024,0.999999999992,0.7225433525969795,125,0,48,83,0.019604492187500003,0.0,0.019604492187500003
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.6111780348494024,0.9765624999923707,0.9541984732751588,125,3,6,122,0.023046875,0.000634765625,0.022412109375000003
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.6111780348494024,0.9999999999879517,0.8299999999916999,83,0,17,156,0.039282226562499994,0.0015060240963855425,0.037776202466114454
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_1.csv,0.6525156695156695,0.9999999999850746,0.5317460317418116,67,0,59,130,0.0252685546875,9.328358208955224e-05,0.025175271105410447
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_3.csv,0.6525156695156695,0.999999999992,0.7225433525969795,125,0,48,83,0.019604492187500003,0.0,0.019604492187500003
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_8.csv,0.6525156695156695,0.9999999999868421,0.5507246376771687,76,0,62,118,0.0283203125,0.002878289473684211,0.02544202302631579
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.6525156695156695,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.626656314699793,0.9999999999843749,0.5079365079324767,64,0,62,130,0.0252685546875,9.765625e-05,0.0251708984375
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.626656314699793,0.999999999992,0.7225433525969795,125,0,48,83,0.019604492187500003,0.0,0.019604492187500003
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.626656314699793,0.9620253164435186,0.5507246376771687,76,3,62,115,0.0283203125,0.003243670886075949,0.02507664161392405
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.626656314699793,0.9999999999871795,0.7799999999921999,78,0,22,156,0.039282226562499994,0.0014423076923076926,0.0378399188701923
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.64325,0.7395833333256293,0.5634920634875913,71,25,55,105,0.0252685546875,0.009765625,0.0155029296875
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.64325,0.9999999999917355,0.6994219653138762,121,0,52,83,0.019604492187500003,0.0,0.019604492187500003
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.64325,0.8039215686195693,0.5942028985464188,82,20,56,98,0.0283203125,0.00667892156862745,0.021641390931372552
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.64325,0.983999999992128,0.9389312977027563,123,2,8,123,0.023046875,0.0007,0.022346875000000002
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_6.csv,0.6714038859691033,0.7098445595818144,0.9785714285644388,137,56,3,60,0.026928710937500003,0.014443005181347151,0.012485705756152852
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_4.csv,0.6714038859691033,0.9917355371818865,0.9160305343441525,120,1,11,124,0.023046875,0.00046487603305785124,0.02258199896694215
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_5.csv,0.6714038859691033,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_7.csv,0.6714038859691033,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_6.csv,0.7304251553512643,0.7999999999952941,0.9714285714216327,136,34,4,82,0.026928710937500003,0.009448529411764706,0.017480181525735296
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_8.csv,0.7304251553512643,0.999999999983871,0.449275362315585,62,0,76,118,0.0283203125,0.002923387096774194,0.025396925403225808
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_5.csv,0.7304251553512643,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_7.csv,0.7304251553512643,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_6.csv,0.6923204254508516,0.7219251336859791,0.9642857142788266,135,52,5,64,0.026928710937500003,0.013268716577540108,0.013659994359959895
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_8.csv,0.6923204254508516,0.9999999999855071,0.49999999999637684,69,0,69,118,0.0283203125,0.002626811594202899,0.0256935009057971
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_4.csv,0.6923204254508516,0.9909909909820631,0.8396946564821398,110,1,21,124,0.023046875,0.00045045045045045046,0.022596424549549552
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.6923204254508516,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.6321474589232258,0.6334841628930612,0.9999999999928573,140,81,0,35,0.026928710937500003,0.021323529411764706,0.005605181525735296
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.6321474589232258,0.9999999999859155,0.5144927536194602,71,0,67,118,0.0283203125,0.002552816901408451,0.02576749559859155
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.6321474589232258,0.9915966386471294,0.90076335877175,118,1,13,124,0.023046875,0.00042016806722689073,0.022626706932773112
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.6321474589232258,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_6.csv,0.7100806138797932,0.9652173912959546,0.7928571428514797,111,4,29,112,0.026928710937500003,0.001847826086956522,0.02508088485054348
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_3.csv,0.7100806138797932,0.9999999999921876,0.7398843930593071,128,0,45,83,0.019604492187500003,0.00014648437500000002,0.019458007812500004
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_5.csv,0.7100806138797932,0.9999999999873417,0.7899999999921,79,0,21,156,0.039282226562499994,0.0014240506329113926,0.0378581759295886
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_7.csv,0.7100806138797932,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_6.csv,0.6616177554098891,0.8428571428511226,0.8428571428511226,118,22,22,94,0.026928710937500003,0.008973214285714284,0.017955496651785717
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_3.csv,0.6616177554098891,0.9999999999931035,0.8381502890124963,145,0,28,83,0.019604492187500003,0.00012931034482758624,0.019475181842672416
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_4.csv,0.6616177554098891,0.991803278680395,0.9236641221303538,121,1,10,124,0.023046875,0.00046106557377049176,0.02258580942622951
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.6616177554098891,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.6425072367516291,0.9727272727184297,0.7642857142802552,107,3,33,113,0.026928710937500003,0.0014204545454545455,0.02550825639204546
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.6425072367516291,0.9999999999927008,0.7919075144462896,137,0,36,83,0.019604492187500003,0.00013686131386861315,0.01946763087363139
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.6425072367516291,0.9913793103362811,0.8778625954131462,115,1,16,124,0.023046875,0.00048491379310344827,0.022561961206896554
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.6425072367516291,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_6.csv,0.7245402298850575,0.8623188405734615,0.8499999999939286,119,19,21,97,0.026928710937500003,0.00697463768115942,0.019954073256340583
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_3.csv,0.7245402298850575,0.9999999999924243,0.7630057803424104,132,0,41,83,0.019604492187500003,0.00014204545454545457,0.01946244673295455
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_8.csv,0.7245402298850575,0.999999999983871,0.449275362315585,62,0,76,118,0.0283203125,0.002923387096774194,0.025396925403225808
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.7245402298850575,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.6198123136344368,0.7151515151471809,0.8428571428511226,118,47,22,69,0.026928710937500003,0.018106060606060605,0.008822650331439398
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.6198123136344368,0.9999999999926471,0.7861271676255137,136,0,37,83,0.019604492187500003,0.00013786764705882355,0.01946662454044118
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.6198123136344368,0.9999999999870129,0.5579710144887104,77,0,61,118,0.0283203125,0.0028409090909090914,0.025479403409090908
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.6198123136344368,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.6407407407407407,0.8582677165286751,0.7785714285658674,109,18,31,98,0.026928710937500003,0.007234251968503937,0.019694458968996065
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.6407407407407407,0.9999999999923078,0.7514450867008587,130,0,43,83,0.019604492187500003,0.00014423076923076924,0.019460261418269235
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.6407407407407407,0.999999999984127,0.4565217391271267,63,0,75,118,0.0283203125,0.002876984126984127,0.025443328373015873
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.6407407407407407,0.9914529914445175,0.8854961831993474,116,1,15,124,0.023046875,0.00042735042735042735,0.022619524572649576
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_6.csv,0.6111625571495474,0.6086956521712665,0.9999999999928573,140,90,0,26,0.026928710937500003,0.023505434782608695,0.0034232761548913075
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_1.csv,0.6111625571495474,0.9752066115621884,0.9365079365005039,118,3,8,127,0.0252685546875,0.0005165289256198347,0.024752025761880167
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_5.csv,0.6111625571495474,0.9999999999880952,0.8399999999916,84,0,16,156,0.039282226562499994,0.0015625,0.03771972656249999
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_7.csv,0.6111625571495474,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_6.csv,0.6104900137674069,0.6462264150912914,0.9785714285644388,137,75,3,41,0.026928710937500003,0.019162735849056603,0.0077659750884434
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_1.csv,0.6104900137674069,0.9749999999918749,0.9285714285640589,117,3,9,127,0.0252685546875,0.00078125,0.0244873046875
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_4.csv,0.6104900137674069,0.9999999999917355,0.9236641221303538,121,0,10,125,0.023046875,0.00030991735537190085,0.0227369576446281
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.6104900137674069,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.7622619047619047,0.8387096774139439,0.928571428564796,130,25,10,91,0.026928710937500003,0.0065725806451612905,0.020356130292338712
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.7622619047619047,0.999999999990909,0.8730158730089443,110,0,16,130,0.0252685546875,0.00022727272727272727,0.02504128196022727
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.7622619047619047,0.999999999990991,0.8473282442683411,111,0,20,125,0.023046875,0.0003378378378378378,0.022709037162162164
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.7622619047619047,0.9999999999873417,0.7899999999921,79,0,21,156,0.039282226562499994,0.0015031645569620255,0.03777906200553797
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_6.csv,0.6268871252204585,0.6542056074735785,0.9999999999928573,140,74,0,42,0.026928710937500003,0.01948014018691589,0.007448570750584114
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_1.csv,0.6268871252204585,0.9999999999871795,0.619047619042706,78,0,48,130,0.0252685546875,8.012820512820513e-05,0.025188426482371795
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_8.csv,0.6268871252204585,0.9999999999868421,0.5507246376771687,76,0,62,118,0.0283203125,0.002878289473684211,0.02544202302631579
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.6268871252204585,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.8063922205245735,0.912698412691169,0.8214285714227041,115,11,25,105,0.026928710937500003,0.004365079365079365,0.02256363157242064
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.8063922205245735,0.9999999999836067,0.4841269841231418,61,0,65,130,0.0252685546875,0.00010245901639344262,0.02516609567110656
